Supplier's name,Buyer's name,Supplier's TIN,Supplier's Document Type,Supplier's Registration / Identification Number / Passport Number,Supplier's SST Registration Number,Supplier's Tourism Tax Registration Number,Supplier's e-mail,Supplier's Malaysia Standard Industrial Classification (MSIC) Code,Supplier's Business Activity Description,Buyer's TIN,Buyer's Document Type,Buyer's Registration / Identification Number / Passport Number,Buyer's SST Registration Number,Buyer's e-mail,Supplier's Address Line 0,Supplier's Address Line 1,Supplier's Address Line 2,Supplier's Postal Code,Supplier's City Name,Supplier's State,Supplier's Country,Buyer's Address Line 0,Buyer's Address Line 1,Buyer's Address Line 2,Buyer's Postal Code,Buyer's City Name,Buyer's State,Buyer's Country,Supplier's Contact Number,Buyer's Contact Number,e-Invoice Version,e-Invoice Type,e-Invoice Code / Number,Original e-Invoice Reference Number,e-Invoice Date,e-Invoice Time,Issuer's Digital Signature,Invoice Currency Code,Currency Exchange Rate,Frequency of Billing,Billing Period Start Date,Billing Period End Date,Classification,Description of Product or Service,Unit Price,Tax Type,Tax Rate,Tax Amount,Details of Tax Exemption,Amount Exempted from Tax,Subtotal,Total Excluding Tax (line item),Total Excluding Tax (invoice level),Total Tax Amount,Total Including Tax,Total Net Amount,Total Payable Amount,Rounding Amount,Total TaxableAmount Per Tax Type,Quantity,Measurement,Discount Rate,Discount Amount,Total Discount Rate,Total Discount Amount,Fee / Charge Rate,Fee / Charge Amount,Total Fee / Charge Rate,Total Fee / Charge Amount,Payment Mode,Supplier's Bank Account,Payment Terms,Prepayment Amount,Prepayment Date,Prepayment Time,Prepayment Reference Number,Bill Reference Number,"Reference Number of Customs Form No.1, 9, etc.",PO Number,DO Number,PO Number (invoice level),DO Number (invoice level)
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2837,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2838,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2839,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2840,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2841,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2842,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2843,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2844,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2845,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2846,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2847,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2848,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2849,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2850,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2851,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2852,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2853,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2854,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2855,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2856,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2857,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2858,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2859,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2860,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2861,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2862,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2863,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2864,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2865,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2866,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2867,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2868,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2869,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2870,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2871,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2872,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2873,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2874,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2875,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2876,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2877,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2878,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2879,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2880,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2881,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2882,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2883,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2884,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2885,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2886,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2887,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2888,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2889,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2890,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
